title,desc,date,datetime,link,img,media,site,log_date
The Diplomatic Scramble to Contain the Israel-Hamas War,,5 minutes ago,2023-10-18 11:33:24.120940,news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMTAvMTgvcG9kY2FzdHMvdGhlLWRhaWx5L2JpZGVuLWlzcmFlbC1nYXphLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/tDFSwtr61ZReDD_jw6kEPWegHMSqGEHx-ZS_t-e10We-GfWEPVYkn0uLk_Vn8XQHg8wcnhMWmug=s0-h14-rp,The New York Times,,2023-10-18 11:38:21.826057
Russia-Ukraine war live: US supplying long-range missiles to Kyiv ...,,9 minutes ago,2023-10-18 11:29:24.123940,news.google.com/./articles/CBMieGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC9saXZlLzIwMjMvb2N0LzE4L3J1c3NpYS11a3JhaW5lLXdhci1saXZlLXZsYWRpbWlyLXB1dGluLXhpLWppbnBpbmctYmVpamluZy11cy1taXNzaWxlc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/SU8FywVNtcrG-wgjvZ_0D1-3JR_pN9LNSgjULFH74N748KVyEdkF1jdbvP4Lr7_ClbPZxL-iPw=s0-h14-rp,The Guardian,,2023-10-18 11:38:21.826057
Israel-Hamas war rages as Biden arrives in Tel Aviv: Live updates,,9 minutes ago,2023-10-18 11:29:24.118942,news.google.com/./articles/CBMiUmh0dHBzOi8vd3d3LmNubi5jb20vbWlkZGxlZWFzdC9saXZlLW5ld3MvaXNyYWVsLW5ld3MtaGFtYXMtd2FyLTEwLTE4LTIzL2luZGV4Lmh0bWzSAVZodHRwczovL2FtcC5jbm4uY29tL2Nubi9taWRkbGVlYXN0L2xpdmUtbmV3cy9pc3JhZWwtbmV3cy1oYW1hcy13YXItMTAtMTgtMjMvaW5kZXguaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/8zdvTbISHUn-4iHkauW-_yQSGPD9BMrx9EWfqTIhiVm2YMYqhHC1HJWNDQoSOkMk0MRPYKxjIg=s0-h14-rp,CNN,,2023-10-18 11:38:21.826057
"Ukraine war live updates: U.S. providing missiles 'a mistake,' Putin says; China and Russia 'exchange views' on Israel-Hamas conflict",,49 minutes ago,2023-10-18 10:49:24.108940,news.google.com/./articles/CBMiQGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMTAvMTgvcnVzc2lhLXVrcmFpbmUtbGl2ZS11cGRhdGVzLmh0bWzSAURodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMy8xMC8xOC9ydXNzaWEtdWtyYWluZS1saXZlLXVwZGF0ZXMuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/UEQEAUAyUNeb8PjnoA90xCxg3IIQc2RWP_EJNe4ljoowvxl8nR62HAdD_NTXlOFzSv1HEHfC=s0-h14-rp,CNBC,,2023-10-18 11:38:21.826057
What is Islamic Jihad? The Hamas ally at war with Israel,,1 hour ago,2023-10-18 10:38:24.127940,news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L3doYXQtaXMtaXNsYW1pYy1qaWhhZC1oYW1hcy1hbGx5LXdhci13aXRoLWlzcmFlbC0yMDIzLTEwLTE4L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,2023-10-18 11:38:21.826057
Tallahassee art teacher Wafa Elsaka shares story from Gaza war zone,,2 hours ago,2023-10-18 09:38:24.112939,news.google.com/./articles/CBMihAFodHRwczovL3d3dy50YWxsYWhhc3NlZS5jb20vc3RvcnkvbmV3cy9sb2NhbC8yMDIzLzEwLzE4L2NhdWdodC1pbi1hLXdhci16b25lLWEtdGFsbGFoYXNzZWUtYXJ0LXRlYWNoZXJzLXJlYWxpdHktaW4tZ2F6YS83MTIwNzQwMTAwNy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.tallahassee.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Tallahassee Democrat,,2023-10-18 11:38:21.826057
Iran's Middle East allies primed as Israel-Hamas war rages,,2 hours ago,2023-10-18 09:38:24.108940,news.google.com/./articles/CBMibGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L2lyYW5zLW1pZGRsZS1lYXN0LWFsbGllcy1wcmltZWQtaXNyYWVsLWhhbWFzLXdhci1yYWdlcy0yMDIzLTEwLTE4L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,2023-10-18 11:38:21.826057
How will the Israel-Hamas war affect oil prices and the global economy?,,2 hours ago,2023-10-18 09:38:24.107940,news.google.com/./articles/CBMiW2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9idXNpbmVzcy8yMDIzL29jdC8xOC9pc3JhZWwtaGFtYXMtd2FyLW9pbC1wcmljZXMtZ2xvYmFsLWVjb25vbXnSAVtodHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vYnVzaW5lc3MvMjAyMy9vY3QvMTgvaXNyYWVsLWhhbWFzLXdhci1vaWwtcHJpY2VzLWdsb2JhbC1lY29ub215?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/SU8FywVNtcrG-wgjvZ_0D1-3JR_pN9LNSgjULFH74N748KVyEdkF1jdbvP4Lr7_ClbPZxL-iPw=s0-h14-rp,The Guardian,,2023-10-18 11:38:21.826057
UK politicians have got it wrong on the Israel-Hamas war. We must hold them to account,,3 hours ago,2023-10-18 08:38:24.127940,news.google.com/./articles/CBMid2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9nbG9iYWwvY29tbWVudGlzZnJlZS8yMDIzL29jdC8xOC91ay1wb2xpdGljaWFucy1pc3JhZWwtaGFtYXMtd2FyLXRvcnktbGFib3VyLWlzcmFlbGktY3JpbWVz0gF3aHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL2dsb2JhbC9jb21tZW50aXNmcmVlLzIwMjMvb2N0LzE4L3VrLXBvbGl0aWNpYW5zLWlzcmFlbC1oYW1hcy13YXItdG9yeS1sYWJvdXItaXNyYWVsaS1jcmltZXM?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/SU8FywVNtcrG-wgjvZ_0D1-3JR_pN9LNSgjULFH74N748KVyEdkF1jdbvP4Lr7_ClbPZxL-iPw=s0-h14-rp,The Guardian,,2023-10-18 11:38:21.826057
What the Israel-Hamas war means for defense stocks,,3 hours ago,2023-10-18 08:38:24.119941,news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8xMC8xOC9pbnZlc3RpbmcvcHJlbWFya2V0LXN0b2Nrcy10cmFkaW5nL2luZGV4Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/8zdvTbISHUn-4iHkauW-_yQSGPD9BMrx9EWfqTIhiVm2YMYqhHC1HJWNDQoSOkMk0MRPYKxjIg=s0-h14-rp,CNN,,2023-10-18 11:38:21.826057
Everyday ethics: What makes a just war?,,5 hours ago,2023-10-18 06:38:24.114941,news.google.com/./articles/CBMiTmh0dHBzOi8vd3d3LnJlYWRpbmdlYWdsZS5jb20vMjAyMy8xMC8xOC9ldmVyeWRheS1ldGhpY3Mtd2hhdC1tYWtlcy1hLWp1c3Qtd2FyL9IBUmh0dHBzOi8vd3d3LnJlYWRpbmdlYWdsZS5jb20vMjAyMy8xMC8xOC9ldmVyeWRheS1ldGhpY3Mtd2hhdC1tYWtlcy1hLWp1c3Qtd2FyL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/K5iYbzXwXjt_Ttd_1Bf0TqMts9v-lnlbAILSv2JSi4J9AIz9kal4dkaeuFas7qM9KAqb_x4I=s0-h14-rp,Reading Eagle,,2023-10-18 11:38:21.826057
Unity and hi-tech: Israel's tools to recover from Hamas's war - opinion,,5 hours ago,2023-10-18 06:38:24.114941,news.google.com/./articles/CBMiLGh0dHBzOi8vd3d3Lmpwb3N0LmNvbS9vcGluaW9uL2FydGljbGUtNzY4OTU30gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/TW_uvmveircXWTyroSLoydsTHhb2dG5daDv_1cLWab593SS_Zp_ky0Xf1Czw2Yb4CDOLRXjw=s0-h14-rp,The Jerusalem Post,,2023-10-18 11:38:21.826057
"Sunak in 'Legal Peril' by Aiding Gaza 'War Crimes', Warns MP-Led ...",,5 hours ago,2023-10-18 06:38:24.113939,news.google.com/./articles/CBMifmh0dHBzOi8vd3d3Lmxhdy5jb20vaW50ZXJuYXRpb25hbC1lZGl0aW9uLzIwMjMvMTAvMTgvc3VuYWstaW4tbGVnYWwtcGVyaWwtYnktYWlkaW5nLWdhemEtd2FyLWNyaW1lcy13YXJucy1tcC1sZWQtbGF3eWVyLWdyb3VwL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/QjmdVj4MtYygKkfDTkPXwtKYKpStNC-FmKRnHAa-Hm5ZLPWgLkHQxy5vyHZSI9uI3F4iQbfAmw=s0-h14-rp,Law.com International,,2023-10-18 11:38:21.826057
The impact of the war between Israel and Hamas is reverberating ...,,5 hours ago,2023-10-18 06:38:24.110939,news.google.com/./articles/CBMicWh0dHBzOi8vd3d3Lnd1bmMub3JnLzIwMjMtMTAtMTgvdGhlLWltcGFjdC1vZi10aGUtd2FyLWJldHdlZW4taXNyYWVsLWFuZC1oYW1hcy1pcy1yZXZlcmJlcmF0aW5nLXRocm91Z2hvdXQtZXVyb3Bl0gF7aHR0cHM6Ly93d3cud3VuYy5vcmcvMjAyMy0xMC0xOC90aGUtaW1wYWN0LW9mLXRoZS13YXItYmV0d2Vlbi1pc3JhZWwtYW5kLWhhbWFzLWlzLXJldmVyYmVyYXRpbmctdGhyb3VnaG91dC1ldXJvcGU_X2FtcD10cnVl?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.wunc.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",WUNC,,2023-10-18 11:38:21.826057
In Brief: The War in Gaza,,5 hours ago,2023-10-18 06:38:24.104940,news.google.com/./articles/CBMiO2h0dHBzOi8vd2Fyb250aGVyb2Nrcy5jb20vMjAyMy8xMC9pbi1icmllZi10aGUtd2FyLWluLWdhemEv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/jR0X1lUCmdbNDqz4qGzaWFXu1VmsAd3ulByDf4v5pvzavi7eYUMVa_zyeDSKz7SeXqW0i3aVpok=s0-h14-rp,War On The Rocks,,2023-10-18 11:38:21.826057
Lebanon Knows It Is on the Edge of the Abyss,,6 hours ago,2023-10-18 05:38:24.127940,news.google.com/./articles/CBMiTmh0dHBzOi8vZm9yZWlnbnBvbGljeS5jb20vMjAyMy8xMC8xOC9sZWJhbm9uLWhlemJvbGxhaC1oYW1hcy1pc3JhZWwtd2FyLWFieXNzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://foreignpolicy.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Foreign Policy,,2023-10-18 11:38:21.826057
Russian Navy’s Trained Dolphins Moved Closer To Fighting In ...,,6 hours ago,2023-10-18 05:38:24.125939,news.google.com/./articles/CBMidGh0dHBzOi8vd3d3Lm5hdmFsbmV3cy5jb20vbmF2YWwtbmV3cy8yMDIzLzEwL3J1c3NpYW4tbmF2eXMtdHJhaW5lZC1kb2xwaGlucy1tb3ZlZC1jbG9zZXItdG8tZmlnaHRpbmctaW4tdWtyYWluZS13YXIv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/RjjX2HPGIEHuhc5-9dTZaFTheM6L_4GQOucRQ1yxQ_3CnMJzTs0_TqY13B7mwcqS4SUdEP3iEA=s0-h14-rp,Naval News,,2023-10-18 11:38:21.826057
"Israel denies targeting Gaza hospital, Palestinian leader Abbas cancels meeting with Biden",,6 hours ago,2023-10-18 05:38:24.120940,news.google.com/./articles/CBMiU2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMTAvMTcvaXNyYWVsLWhhbWFzLXdhci1nYXphLWxpdmUtdXBkYXRlcy1sYXRlc3QtbmV3cy5odG1s0gFXaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjMvMTAvMTcvaXNyYWVsLWhhbWFzLXdhci1nYXphLWxpdmUtdXBkYXRlcy1sYXRlc3QtbmV3cy5odG1s?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/UEQEAUAyUNeb8PjnoA90xCxg3IIQc2RWP_EJNe4ljoowvxl8nR62HAdD_NTXlOFzSv1HEHfC=s0-h14-rp,CNBC,,2023-10-18 11:38:21.826057
Emotions high during Sac State's townhall meeting on Middle East war,,7 hours ago,2023-10-18 04:38:24.124939,news.google.com/./articles/CBMibGh0dHBzOi8vd3d3LmNic25ld3MuY29tL3NhY3JhbWVudG8vbmV3cy9lbW90aW9ucy1oaWdoLWR1cmluZy1zYWMtc3RhdGVzLXRvd25oYWxsLW1lZXRpbmctb24tbWlkZGxlLWVhc3Qtd2FyL9IBcGh0dHBzOi8vd3d3LmNic25ld3MuY29tL2FtcC9zYWNyYW1lbnRvL25ld3MvZW1vdGlvbnMtaGlnaC1kdXJpbmctc2FjLXN0YXRlcy10b3duaGFsbC1tZWV0aW5nLW9uLW1pZGRsZS1lYXN0LXdhci8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/bHlaH6mFPXm2cUZDOIxS9deEDakcNECt_Id5YJ5U7Ku6kamyYf7f3bw1vIRuoG_pF1LmIfam=s0-h14-rp,CBS Sacramento,,2023-10-18 11:38:21.826057
Regional impact of Israel's war with Hamas,,8 hours ago,2023-10-18 03:38:24.123940,news.google.com/./articles/CBMiYGh0dHBzOi8vd3d3LmNubi5jb20vdmlkZW9zL3dvcmxkLzIwMjMvMTAvMTgvZXhwLWxlYmFub24taXNyYWVsLXdlZGVtYW4tcGtnLTEwMTgxMmFzZWcxLXdvcmxkLmNubtIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/8zdvTbISHUn-4iHkauW-_yQSGPD9BMrx9EWfqTIhiVm2YMYqhHC1HJWNDQoSOkMk0MRPYKxjIg=s0-h14-rp,CNN,,2023-10-18 11:38:21.826057
Israeli anger at Netanyahu erupts at hospital bedsides as judgment ...,,8 hours ago,2023-10-18 03:38:24.106940,news.google.com/./articles/CBMibGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L3doYXRldmVyLXVuZm9sZHMtZ2F6YS13YXItanVkZ21lbnQtZGF5LWxvb21zLW5ldGFueWFodS0yMDIzLTEwLTE3L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/_AzfrIDK0Y2J1UxMf2Vsk_jplo_b1FNy-wN0SSwukEJcPYmVFYFXdE-7vUECL8snyZJXUN5dR94=s0-h14-rp,Reuters,,2023-10-18 11:38:21.826057
We owe it to humanity to see the rules of war are observed – no matter how tough a test the Israel-Hamas conflict proves,,8 hours ago,2023-10-18 03:38:24.104940,news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9jb21tZW50aXNmcmVlLzIwMjMvb2N0LzE4L3J1bGVzLW9mLXdhci1pc3JhZWwtaGFtYXMtY3JpbWVzLXZpb2xlbmNl0gFfaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL2NvbW1lbnRpc2ZyZWUvMjAyMy9vY3QvMTgvcnVsZXMtb2Ytd2FyLWlzcmFlbC1oYW1hcy1jcmltZXMtdmlvbGVuY2U?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/SU8FywVNtcrG-wgjvZ_0D1-3JR_pN9LNSgjULFH74N748KVyEdkF1jdbvP4Lr7_ClbPZxL-iPw=s0-h14-rp,The Guardian,,2023-10-18 11:38:21.826057
Civil War history marker dedicated at Casey County courthouse,,9 hours ago,2023-10-18 02:38:24.113939,news.google.com/./articles/CBMinAFodHRwczovL3d3dy50aGVuZXdzZW50ZXJwcmlzZS5jb20vbmV3cy9sb2NhbC9jaXZpbC13YXItaGlzdG9yeS1tYXJrZXItZGVkaWNhdGVkLWF0LWNhc2V5LWNvdW50eS1jb3VydGhvdXNlL2FydGljbGVfMDY4NDE1ZGItMWJjMi01ZjlmLWE0ZGYtNmY5NDUwZWU0YzUxLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.thenewsenterprise.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Elizabethtown News Enterprise,,2023-10-18 11:38:21.826057
Experts on what winter brings for the Ukraine war – and why Putin is ...,,9 hours ago,2023-10-18 02:38:24.111940,news.google.com/./articles/CBMiWWh0dHBzOi8vd3d3LmluZGVwZW5kZW50LmNvLnVrL25ld3Mvd29ybGQvZXVyb3BlL3B1dGluLXRydW1wLXVrcmFpbmUtd2FyLW1hcC1iMjQzMTUzMy5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/_zEm8Q1-YFuKnZxWH91wnuqsgOjZn0yWLRelHGytxrXfTWLxpJmcBD-IvJLxTqHUQntOsty8dXg=s0-h14-rp,The Independent,,2023-10-18 11:38:21.826057
Israel cancels participation in Lisbon's Web Summit following war ...,,9 hours ago,2023-10-18 02:38:24.109940,news.google.com/./articles/CBMif2h0dHBzOi8vd3d3LmV1cmFjdGl2LmNvbS9zZWN0aW9uL3BvbGl0aWNzL25ld3MvaXNyYWVsLWNhbmNlbHMtcGFydGljaXBhdGlvbi1pbi1saXNib25zLXdlYi1zdW1taXQtZm9sbG93aW5nLXdhci1jcmltZS1jb21tZW50cy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/AYlePk41Hl9JwJDoBfhkux6yFBlowekcQ4ql0DzRjCbRPceJhH9-w_d6pEQERQtU9dLk18lA=s0-h14-rp,EURACTIV,,2023-10-18 11:38:21.826057
#Reviewing The Big Picture: The Cold War on the Small Screen,,10 hours ago,2023-10-18 01:38:24.126939,news.google.com/./articles/CBMibmh0dHBzOi8vdGhlc3RyYXRlZ3licmlkZ2Uub3JnL3RoZS1icmlkZ2UvMjAyMy8xMC8xOC9yZXZpZXdpbmctdGhlLWJpZy1waWN0dXJlLXRoZS1jb2xkLXdhci1vbi10aGUtc21hbGwtc2NyZWVu0gF5aHR0cHM6Ly90aGVzdHJhdGVneWJyaWRnZS5vcmcvdGhlLWJyaWRnZS8yMDIzLzEwLzE4L3Jldmlld2luZy10aGUtYmlnLXBpY3R1cmUtdGhlLWNvbGQtd2FyLW9uLXRoZS1zbWFsbC1zY3JlZW4_Zm9ybWF0PWFtcA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/5bBGChK4hKh9xrHV37IkW1HGwSzcIJGbVYwggogpjZZQ1R6fbE5MdqoXHVbsHa_mfjuoJc7rt0za9ZPy0PH81x_XcTClf3TK0dcp58kOsVyBuYEPCOok0qhPy76q19AJI-YdXdocyoMzu9cI778lxCO85ByUEbEzEb1jQiP_MQYuyyfk25x8BTdU_RMpKQ=s0-h14-rp,The Strategy Bridge,,2023-10-18 11:38:21.826057
How the Israel-Hamas war exposes role of political hacking,,10 hours ago,2023-10-18 01:38:24.122940,news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDIzLzEwLzE3L2lzcmFlbC1oYW1hcy13YXItcG9saXRpY2FsLWhhY2tlcnMtaGFja3RpdmlzdHMtY3liZXJzZWN1cml0edIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/l85lUZ33FMIg2XGtWUFSQsRjWkxTQE_JPUVzDezzc7JDHPJO0PZgRCyNWe67UZZCQaNx6K97=s0-h14-rp,Axios,,2023-10-18 11:38:21.826057
‘Show compassion': Helping children and adults deal with emotional impact of war,,10 hours ago,2023-10-18 01:38:24.113939,news.google.com/./articles/CBMie2h0dHBzOi8vd3d3Lm5iY2Jvc3Rvbi5jb20vbmV3cy9sb2NhbC9zaG93LWNvbXBhc3Npb24taGVscGluZy1jaGlsZHJlbi1hbmQtYWR1bHRzLWRlYWwtd2l0aC1lbW90aW9uYWwtaW1wYWN0LW9mLXdhci8zMTYzMTE5L9IBgQFodHRwczovL3d3dy5uYmNib3N0b24uY29tL25ld3MvbG9jYWwvc2hvdy1jb21wYXNzaW9uLWhlbHBpbmctY2hpbGRyZW4tYW5kLWFkdWx0cy1kZWFsLXdpdGgtZW1vdGlvbmFsLWltcGFjdC1vZi13YXIvMzE2MzExOS8_YW1wPTE?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/IKHG0Ns3otFRiY9lSYgQ1wac8SrHKMi6rQL_2I0OUrHd2hA7mSDkzA-fFvB1geFCm1Efp4fCSYMKH2ErMVvS4E9MgcijXPRaJKeyBI6_oNA-WTsZXUYooJ3HibrzoN1q94Eqr9U-iD-NUMcssKZw-It4Udsnci36_n0i5rqeERyAkzw344Jn__lXo1vB2A=s0-h14-rp,NBC10 Boston,,2023-10-18 11:38:21.826057
Many view the war in Afghanistan and its key goals as unsuccessful,,10 hours ago,2023-10-18 01:38:24.106940,news.google.com/./articles/CBMiX2h0dHBzOi8vYXBub3JjLm9yZy9wcm9qZWN0cy9tYW55LXZpZXctdGhlLXdhci1pbi1hZmdoYW5pc3Rhbi1hbmQtaXRzLWtleS1nb2Fscy1hcy11bnN1Y2Nlc3NmdWwv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://apnorc.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",AP-NORC,,2023-10-18 11:38:21.826057
South Korea expresses regret over Japanese PM sending offering to ...,,11 hours ago,2023-10-18 00:38:24.121940,news.google.com/./articles/CBMiTGh0dHBzOi8vZ2xvYmFsLmNoaW5hZGFpbHkuY29tLmNuL2EvMjAyMzEwLzE4L1dTNjUyZjRjNjJhMzEwOTA2ODJhNWU5MzRjLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://global.chinadaily.com.cn&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",China Daily,,2023-10-18 11:38:21.826057
Hamas says it's closely coordinating war's next moves with ...,,11 hours ago,2023-10-18 00:38:24.105939,news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3LnBvbGl0aWNvLmV1L2FydGljbGUvaGFtYXMtc2F5LWNsb3NlbHktY29vcmRpbmF0ZS13YXItbmV4dC1tb3ZlLWhlemJvbGxhaC1sZWJhbm9uL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/jIzBQZ5BrrRpSdArkVDbVdX9sySejIneiU-gCvjpQ0kheRMnYd1jM4U7YVNQKB_HjyyrnNBuVw=s0-h14-rp,POLITICO Europe,,2023-10-18 11:38:21.826057
"One war at a time, gentlemen | Opinion | abqjournal.com",,12 hours ago,2023-10-17 23:38:24.128939,news.google.com/./articles/CBMicGh0dHBzOi8vd3d3LmFicWpvdXJuYWwuY29tL29waW5pb24vb25lLXdhci1hdC1hLXRpbWUtZ2VudGxlbWVuL2FydGljbGVfYjgwMjA4ODYtNjZjNC0xMWVlLWE5Y2MtNzM0YWU4OWI2NTMxLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.abqjournal.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Albuquerque Journal,,2023-10-18 11:38:21.826057
Biden faces unusual dangers as he heads to war-torn Middle East,,12 hours ago,2023-10-17 23:38:24.124939,news.google.com/./articles/CBMiWmh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9wb2xpdGljcy8yMDIzLzEwLzE3L2JpZGVuLWlzcmFlbC1nYXphLXRyaXAtcGh5c2ljYWwtZGFuZ2VyL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/xkxhhmIcX17VMwusXl2s4VSgJXtQpnU43BCW3Xfi-Jrd-A05vsq0sfcc3cttfxac5dVc8Z2_CXc=s0-h14-rp,The Washington Post,,2023-10-18 11:38:21.826057
"Amid Israel-Hamas war, Muslim and Arab Americans fear rise in hate crimes",,12 hours ago,2023-10-17 23:38:24.120940,news.google.com/./articles/CBMiXWh0dHBzOi8vYWJjbmV3cy5nby5jb20vVVMvYW1pZC1pc3JhZWwtaGFtYXMtd2FyLW11c2xpbS1hcmFiLWFtZXJpY2Fucy1mZWFyL3N0b3J5P2lkPTEwNDAwNDc1ONIBYWh0dHBzOi8vYWJjbmV3cy5nby5jb20vYW1wL1VTL2FtaWQtaXNyYWVsLWhhbWFzLXdhci1tdXNsaW0tYXJhYi1hbWVyaWNhbnMtZmVhci9zdG9yeT9pZD0xMDQwMDQ3NTg?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/V0d6PzDACN2-0fdsz7y4bIJYa76wXs-uwFW4ySmdgZnnFnOM2N4ziUtQYjvZWtnof3fCk6MvTioEwYmdCYjHWGHc-ZOOxuH5qwX6oA5wp7IPa3KA6Wbl_PEVJRkYWR-tU36Cdys15zXPQy-XdWVYzi0-bPMpQZKoyX2SyETZq8_pDXD0-54j88EHMeTw=s0-h14-rp,ABC News,,2023-10-18 11:38:21.826057
Trudeau says Canada faces 'scary rise' in antisemitism after war in ...,,13 hours ago,2023-10-17 22:38:24.123940,news.google.com/./articles/CBMicWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL3RydWRlYXUtc2F5cy1jYW5hZGEtZmFjZXMtc2NhcnktcmlzZS1hbnRpc2VtaXRpc20tYWZ0ZXItd2FyLW1pZGRsZS1lYXN0LTIwMjMtMTAtMTgv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,2023-10-18 11:38:21.826057
